genres,release_date,horas
"['Adventure', 'Casual']",2015,1624.0
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",2015,42.0
"['Indie', 'RPG']",2015,3762.0
"['Action', 'Adventure', 'Indie', 'Strategy']",2015,2878.0
"['Action', 'Indie']",2015,23809.0
"['Action', 'Adventure', 'Indie']",2015,13445.0
"['Action', 'Casual', 'Indie']",2014,5360.0
"['Action', 'Adventure', 'Indie']",2015,196.0
"['Action', 'Adventure', 'Indie']",2015,8614.0
['Strategy'],2013,0.0
['Indie'],2015,3660.0
"['Action', 'Indie']",2015,964.0
"['Action', 'Indie', 'Sports']",2015,5412.0
"['Adventure', 'Casual', 'Indie']",2015,19374.0
"['Casual', 'Strategy']",2015,5621.0
"['Action', 'Adventure']",2015,387012.0
"['Simulation', 'Strategy']",2015,7582614.0
['Indie'],2015,1132.0
"['Action', 'Indie']",2015,794112.0
"['Adventure', 'Indie']",2014,63096.0
"['Action', 'Indie']",2015,1721.0
['Action'],2015,425545.0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2015,1489.0
"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",2015,1258569.0
['Indie'],2015,125.0
"['Adventure', 'Casual']",2015,311.0
['Indie'],2015,13114.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production']",2015,101.0
"['Adventure', 'Indie', 'RPG', 'Early Access']",2015,982.0
"['Adventure', 'Casual', 'Indie']",2015,0.0
"['Action', 'Indie', 'RPG', 'Early Access']",2015,8.0
"['Adventure', 'Casual', 'Indie']",2015,6420.0
"['Adventure', 'Indie']",2015,0.0
['Indie'],2015,415.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2015,5047.0
"['Indie', 'RPG']",2014,663.0
"['Adventure', 'Casual', 'Indie', 'Strategy']",2015,200.0
"['Adventure', 'Free to Play', 'Indie']",2015,7975.0
"['Indie', 'RPG']",2015,914.0
"['Racing', 'Simulation', 'Sports']",2005,64750.0
['Indie'],2015,1.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",2015,125387.0
"['Casual', 'Indie', 'RPG']",2015,5406.0
"['Action', 'Adventure', 'Casual', 'Indie']",2015,437.0
['Strategy'],2015,7121.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",2015,158362.0
"['Adventure', 'Indie']",2015,33.0
"['Action', 'Indie']",2015,209.0
"['Adventure', 'Casual', 'Indie']",2015,16070.0
"['Simulation', 'Strategy']",2015,5259.0
['Simulation'],2015,1705.0
"['Action', 'Indie', 'RPG', 'Early Access']",2015,83.0
"['Casual', 'Indie']",2015,15.0
"['Casual', 'Strategy']",2014,2906.0
"['Action', 'Indie']",2015,8711.0
['Action'],2015,423776.0
"['Action', 'Indie', 'Simulation']",2015,1985.0
"['Action', 'Casual', 'Indie']",2015,6877.0
"['Action', 'Indie', 'Simulation']",2015,136508.0
"['Casual', 'Indie', 'RPG', 'Strategy']",2015,16102.0
['Adventure'],2015,0.0
"['Action', 'Indie']",2015,8356.0
"['Adventure', 'Casual']",2015,5209.0
"['Adventure', 'Indie']",2015,6234.0
"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2015,12725.0
"['Action', 'Indie']",2015,5207.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015,19312.0
"['Action', 'Casual', 'Indie']",2015,904.0
"['Adventure', 'Indie', 'RPG']",2015,5278.0
"['Action', 'Adventure', 'Indie']",2015,1155.0
"['Action', 'Adventure', 'Indie', 'RPG']",2015,1456.0
['Indie'],2015,24180.0
"['Indie', 'Simulation', 'Strategy']",2015,436.0
"['Action', 'Adventure', 'Indie']",2015,112.0
"['Casual', 'Indie']",2015,23721.0
"['Adventure', 'Indie']",2015,20053.0
['Action'],2015,35083.0
"['Action', 'Adventure', 'Indie']",2015,7176.0
"['Free to Play', 'Indie']",2014,9328.0
"['Casual', 'Indie', 'RPG', 'Simulation']",2014,1094.0
"['Indie', 'RPG', 'Simulation']",2015,20229.0
"['Indie', 'Strategy']",2015,5589.0
"['Action', 'Adventure', 'Indie']",2015,6792.0
"['Action', 'Adventure', 'Indie']",2015,447.0
"['Adventure', 'Indie', 'RPG']",2015,42863.0
['Adventure'],2012,0.0
['Casual'],2012,481.0
"['Adventure', 'Racing']",2006,106.0
"['Adventure', 'Racing']",2006,1525.0
"['Action', 'Adventure']",2008,263.0
['Adventure'],2008,0.0
['Racing'],2007,607.0
"['Action', 'Adventure']",2006,51.0
['Adventure'],2008,1503.0
"['Action', 'Adventure']",2005,661.0
"['Action', 'Adventure']",2003,202.0
"['Action', 'Adventure', 'Strategy']",2002,2130.0
"['Adventure', 'RPG']",2015,2662.0
"['Indie', 'Strategy']",2015,8382.0
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Racing']",2015,60840.0
"['Adventure', 'Casual']",2015,705.0
"['Simulation', 'Strategy']",2015,238.0
['Indie'],2015,25.0
"['Indie', 'Simulation', 'Strategy']",2015,5661.0
"['Casual', 'Indie']",2015,38.0
"['Action', 'Indie']",2015,14848.0
"['Casual', 'Simulation', 'Strategy']",2011,231.0
"['Action', 'Adventure', 'Indie', 'Strategy']",2015,56271.0
"['Adventure', 'RPG', 'Strategy']",2015,37822.0
"['Adventure', 'Casual', 'Indie']",2015,7721.0
"['Indie', 'Sports', 'Strategy']",2015,12235.0
"['Action', 'Indie', 'Sports']",2015,189068.0
"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2015,297354.0
"['Action', 'Indie', 'Strategy']",2015,353569.0
['Adventure'],2015,16518.0
"['Adventure', 'Casual', 'Indie']",2015,3138.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2015,942.0
['Action'],1994,2018.0
['Indie'],2015,0.0
"['Adventure', 'Indie']",2015,13525.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2015,1763696.0
"['Action', 'Casual', 'Simulation']",2015,227.0
"['Casual', 'Indie', 'Strategy']",2015,32.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2015,43729.0
"['Adventure', 'Indie']",2014,1725.0
['Strategy'],2014,101.0
"['Adventure', 'Indie']",2015,6917.0
"['Action', 'Indie']",2015,1877.0
"['Adventure', 'Indie', 'Strategy']",2015,7796.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2015,0.0
"['Casual', 'Indie', 'Simulation']",2015,16.0
"['Adventure', 'Indie']",2015,40.0
"['Adventure', 'Indie']",2015,396.0
"['Action', 'Casual']",2015,4.0
"['Casual', 'Indie']",2012,10.0
['Strategy'],2015,26102.0
"['Action', 'Indie']",2014,12617.0
"['Action', 'Indie', 'RPG']",2014,0.0
['Strategy'],2015,4039316.0
['Adventure'],2015,0.0
"['Action', 'Free to Play']",2015,4431054.0
"['Action', 'Adventure', 'Casual', 'Indie']",2015,11949.0
"['Racing', 'Simulation', 'Sports']",2015,61140.0
"['Action', 'Casual', 'Indie', 'Strategy']",2015,15598.0
"['Action', 'RPG', 'Early Access']",2015,17.0
"['Action', 'Indie']",2014,6950.0
['Indie'],2015,2989.0
"['Casual', 'Indie', 'Massively Multiplayer', 'Racing']",2015,1145.0
"['Action', 'Indie', 'Racing']",2015,51.0
['Adventure'],2015,15134.0
"['Action', 'Indie', 'Early Access']",2015,200702.0
"['Action', 'Casual', 'Indie']",2015,8461.0
"['Action', 'Adventure', 'Indie']",2015,5886.0
"['Casual', 'Indie']",2015,257.0
"['Adventure', 'Casual']",2015,3665.0
"['Indie', 'Simulation']",2015,75.0
"['Adventure', 'Indie']",2015,1845.0
"['Action', 'Indie']",2014,566.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']",2015,9032.0
"['Action', 'Indie']",2015,2208.0
"['Action', 'Adventure', 'Indie']",2015,7560.0
"['Adventure', 'Casual', 'Indie', 'Strategy']",2015,2286.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015,83721.0
"['Action', 'Adventure', 'Casual', 'Indie']",2014,8805.0
['Adventure'],2015,77133.0
"['Indie', 'Strategy']",2015,2534.0
"['Action', 'Strategy']",2012,6239.0
"['Adventure', 'Indie']",2015,133.0
"['Action', 'Casual', 'Indie']",2015,80.0
"['Action', 'Indie']",2015,5280.0
"['Adventure', 'Casual', 'Indie']",2015,1349.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2015,94513.0
"['Adventure', 'Indie']",2015,3641.0
"['Adventure', 'Indie']",2015,329.0
"['Indie', 'Simulation', 'Sports', 'Strategy']",2014,9271.0
"['Indie', 'Strategy', 'Early Access']",2015,1264.0
"['Indie', 'Simulation', 'Strategy']",2015,907.0
"['Action', 'Adventure', 'Indie']",2015,2.0
"['Action', 'Adventure', 'Indie', 'RPG']",2015,11570.0
['Indie'],2015,0.0
['Video Production'],2015,354209.0
['Simulation'],2015,41133.0
"['Indie', 'RPG', 'Strategy']",2005,8564.0
"['Casual', 'Strategy']",2015,315.0
"['Action', 'Indie', 'Sports']",2015,99.0
"['Casual', 'Indie', 'Strategy']",2015,22127.0
"['Casual', 'Indie', 'Strategy']",2015,102214.0
"['Racing', 'Simulation', 'Sports']",2013,1925.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2015,3286.0
"['Casual', 'Indie', 'Strategy']",2015,5619.0
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2015,32.0
"['Adventure', 'Casual']",2014,23087.0
"['Adventure', 'Casual', 'Indie']",2011,14435.0
"['Adventure', 'Indie']",2015,5323.0
"['Action', 'Indie', 'RPG', 'Early Access']",2015,2267.0
"['Adventure', 'Indie']",2015,9130.0
"['Adventure', 'Indie']",2015,5689.0
"['Indie', 'Simulation', 'Strategy']",2015,73943.0
"['RPG', 'Strategy']",2015,810609.0
"['Action', 'Adventure']",2015,1715044.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2015,5476.0
['Action'],2015,1216.0
"['Action', 'Indie']",2015,0.0
"['Casual', 'Indie']",2015,3.0
"['Action', 'Indie']",2014,5277.0
"['Free to Play', 'Indie', 'Massively Multiplayer']",2015,968572.0
"['Indie', 'RPG']",2013,2762.0
"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']",2015,18163.0
"['Action', 'Indie']",2015,8351.0
"['Casual', 'Indie']",2015,1980.0
"['Action', 'Indie', 'Simulation']",2015,576.0
"['Indie', 'Simulation', 'Early Access']",2015,2757992.0
"['Action', 'Free to Play', 'Indie']",2015,602177.0
"['Indie', 'Simulation', 'Strategy']",2015,158.0
"['RPG', 'Strategy']",2015,169885.0
['Indie'],2015,2912.0
"['Adventure', 'Indie']",2015,1905.0
"['Adventure', 'Indie']",2015,3814.0
"['Adventure', 'Casual', 'Free to Play', 'Indie']",2012,3030.0
"['Adventure', 'Indie']",2015,6023.0
"['Adventure', 'Indie']",2015,2875.0
"['Action', 'Indie']",2012,5141.0
"['Adventure', 'RPG']",2015,68906.0
"['Action', 'RPG']",2015,6904927.0
"['Indie', 'Strategy']",2015,1141.0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2015,243291.0
['Adventure'],2015,177789.0
"['Action', 'Adventure', 'Indie']",2015,155.0
"['Action', 'Indie', 'RPG']",2015,24.0
"['Casual', 'Indie']",2015,14.0
"['Action', 'Casual', 'Indie']",2015,507.0
"['Casual', 'Indie']",2015,31.0
"['Action', 'Indie']",2017,5843.0
"['Indie', 'Sports']",2015,605.0
"['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy']",2015,6239.0
['Action'],2015,51453.0
"['Indie', 'RPG']",2015,1215.0
"['Action', 'Adventure', 'Indie']",2015,511.0
"['Free to Play', 'Indie', 'Strategy', 'Early Access']",2015,16981.0
"['Indie', 'RPG', 'Strategy']",2015,100.0
"['Indie', 'Simulation', 'Strategy']",2015,3609.0
"['Action', 'Indie', 'Strategy']",2013,54600.0
"['Adventure', 'Casual']",2015,0.0
['Casual'],2015,11479.0
"['Free to Play', 'Strategy']",2015,12743.0
"['Simulation', 'Strategy']",2010,1.0
['Adventure'],2015,0.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2015,8749.0
['Action'],2015,555015.0
"['Adventure', 'Casual', 'Indie']",2015,6.0
"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']",2015,4084.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2015,21778.0
['RPG'],2015,28933.0
"['Action', 'Free to Play', 'Indie']",2015,13901.0
"['Action', 'Indie', 'Racing']",2015,1548.0
"['Action', 'Casual', 'Indie']",2015,52.0
"['Action', 'Sports']",2013,0.0
"['Adventure', 'Casual', 'Indie']",2015,44727.0
"['Casual', 'Indie', 'Simulation']",2015,1960.0
"['Adventure', 'Indie']",2013,13100.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2011,14436.0
"['Adventure', 'Casual', 'Indie']",2015,19736.0
"['Racing', 'Simulation', 'Sports']",2015,153.0
"['Adventure', 'Indie', 'RPG']",2014,7362.0
"['Adventure', 'Casual']",2015,810.0
['Action'],2015,7906.0
['Indie'],2015,6801.0
"['Adventure', 'Casual', 'Indie']",2015,22294.0
"['Indie', 'RPG', 'Simulation']",2015,164.0
"['Action', 'Indie', 'RPG']",2015,4175.0
"['Adventure', 'Casual', 'Indie']",2012,7160.0
['Indie'],2014,14873.0
"['Casual', 'Indie', 'Simulation']",2015,1536.0
['Free to Play'],Jan 2015,41504.0
"['Strategy', 'Early Access']",2015,293.0
"['Adventure', 'Casual']",2015,33.0
"['Indie', 'RPG']",2015,25967.0
"['Action', 'Indie']",2015,3486.0
"['Indie', 'Strategy']",2015,18984.0
"['Action', 'Adventure', 'RPG']",2015,5918.0
"['RPG', 'Strategy']",2015,42095.0
"['Free to Play', 'Massively Multiplayer', 'Strategy']",2013,126.0
"['Indie', 'RPG']",2015,268.0
"['Action', 'Indie', 'Simulation']",2015,2198.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2015,466758.0
['Indie'],2015,7473.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2011,14159.0
"['Action', 'Casual', 'Indie']",2013,1512.0
"['Indie', 'RPG', 'Strategy']",2014,141.0
"['Action', 'Indie', 'Strategy']",2015,9007.0
"['Action', 'Casual', 'Indie']",2015,494.0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2015,24337.0
"['Indie', 'Strategy']",2013,0.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']",2015,8433.0
"['Adventure', 'Indie', 'Simulation']",2014,125.0
"['Action', 'Casual', 'Indie']",2014,6132.0
"['Indie', 'Strategy']",2014,4143.0
"['RPG', 'Early Access']",2018,3801.0
"['Action', 'RPG', 'Early Access']",2014,0.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2014,3078.0
['Simulation'],2013,6828.0
"['Adventure', 'Indie']",2014,29.0
"['Action', 'Adventure', 'Casual', 'Indie']",2014,11842.0
"['Indie', 'RPG', 'Early Access']",2014,48.0
"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2014,2064.0
"['Indie', 'RPG', 'Strategy']",2014,0.0
"['Action', 'Strategy']",2014,4318.0
"['Indie', 'Sports']",2014,4173.0
"['Indie', 'RPG']",2014,14214.0
"['Adventure', 'Casual', 'Indie']",2014,24562.0
"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2014,26999.0
"['Indie', 'Strategy']",2014,25706.0
"['Adventure', 'Casual']",2014,0.0
"['Action', 'Adventure', 'RPG']",2014,11489.0
"['Casual', 'Indie']",2014,74468.0
['Simulation'],2006,1372575.0
"['Indie', 'Simulation', 'Strategy']",2014,1989.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2014,60623.0
"['RPG', 'Strategy']",2014,4165.0
"['Casual', 'Indie', 'Simulation']",2014,4542.0
"['Adventure', 'Casual', 'Indie']",2014,921.0
['Indie'],2014,1.0
['Action'],2014,23133.0
"['Casual', 'Indie']",2014,3.0
"['Action', 'Indie']",2014,15462.0
"['Casual', 'Strategy']",2014,1071.0
"['Action', 'Indie']",2014,5036.0
"['Adventure', 'Casual', 'Indie']",2014,7818.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2014,21.0
"['Action', 'Adventure', 'Indie']",2014,633971.0
"['Action', 'Indie']",2014,1569.0
['Animation &amp; Modeling'],2014,2796.0
"['Action', 'Free to Play']",2012,167606.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2014,7271.0
"['Action', 'Indie']",2014,5876.0
['Action'],2014,115493.0
"['Action', 'Indie']",2014,50.0
"['Casual', 'Indie']",2014,11598.0
"['Adventure', 'Casual', 'Indie']",2014,34017.0
"['Action', 'RPG']",1996,18335.0
['Indie'],2014,207.0
"['Action', 'Adventure', 'Casual', 'Indie']",2014,17048.0
"['Action', 'Indie']",2014,4512.0
"['Action', 'Indie']",2014,774.0
['Adventure'],2007,391.0
"['Action', 'Casual']",2014,82.0
"['Action', 'Indie']",2014,232.0
"['Action', 'Adventure']",2014,35285.0
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014,179134.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2014,648654.0
"['Indie', 'RPG', 'Strategy']",2014,205492.0
"['Indie', 'RPG', 'Strategy']",2014,13399.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2014,1307.0
"['Casual', 'Indie', 'RPG', 'Strategy']",2014,7609.0
"['Action', 'Strategy']",2013,0.0
"['Action', 'Indie', 'Racing']",2000,3015.0
"['Indie', 'RPG']",2014,110312.0
"['Simulation', 'Sports', 'Strategy']",2014,4076.0
"['Adventure', 'Casual']",2014,8565.0
"['Action', 'Indie', 'Strategy']",2014,3065.0
['Strategy'],2014,39.0
"['Adventure', 'Indie', 'Sports']",2014,3657.0
"['Action', 'Adventure', 'Indie']",2014,19215.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,21237.0
"['Adventure', 'Indie']",2014,8176.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,13018.0
"['Adventure', 'Casual', 'Indie']",2014,336.0
"['Strategy', 'Early Access']",2014,7889.0
"['Casual', 'Indie', 'RPG']",2014,48297.0
['Adventure'],2014,3301.0
"['Action', 'Indie']",2014,5387.0
"['Action', 'Indie']",2014,2419.0
"['Adventure', 'Indie', 'Early Access']",2014,25.0
['Adventure'],2013,26935.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2014,662.0
"['Indie', 'Simulation', 'Strategy']",2014,917.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",2014,81.0
"['Indie', 'Strategy']",2014,3281.0
"['Action', 'Massively Multiplayer', 'Racing']",2014,1132546.0
"['Casual', 'Strategy']",2014,3978.0
['Adventure'],2014,856386.0
"['Adventure', 'Indie']",2014,6420.0
"['Indie', 'RPG']",2014,14039.0
['Indie'],2014,26310.0
"['Adventure', 'Indie']",2014,1235.0
"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']",2014,850.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2014,59631.0
"['Racing', 'Simulation', 'Sports']",2014,2783.0
"['Adventure', 'Casual']",2014,539.0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2014,17358.0
['Action'],2014,43796.0
['Adventure'],2014,1155721.0
"['Action', 'Indie']",2014,2771.0
['Indie'],2014,735.0
"['Action', 'Indie']",2014,4995.0
"['Action', 'Casual', 'Free to Play']",2013,155602.0
"['Action', 'Free to Play', 'Indie', 'RPG']",2014,12480.0
"['Adventure', 'Indie', 'RPG']",2014,63.0
['Simulation'],2014,1016.0
['Strategy'],2014,32685.0
['Simulation'],2014,38.0
"['Casual', 'Indie', 'Strategy']",2014,218732.0
['Adventure'],1993,0.0
"['Adventure', 'Casual']",1994,606.0
"['Action', 'Racing']",2014,551.0
"['Action', 'Indie']",2014,10841.0
"['Action', 'Indie']",2014,10422.0
"['Action', 'Indie', 'Early Access']",2014,325.0
"['Action', 'Adventure', 'Early Access']",2014,3075.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2014,8370.0
['Simulation'],1998,1353.0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",2016,2199.0
"['Adventure', 'Casual', 'Racing']",2014,6265.0
"['Action', 'Indie']",2014,42.0
"['Action', 'Simulation', 'Sports', 'Strategy']",2014,253.0
"['Action', 'Indie']",2014,2343.0
['Strategy'],2014,27111.0
"['Adventure', 'Indie', 'Simulation']",2014,1744547.0
['RPG'],2014,44614.0
"['Action', 'Strategy']",2014,615004.0
"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2014,2051.0
"['Adventure', 'Casual', 'Free to Play', 'Indie']",2014,126971.0
"['Action', 'Adventure', 'RPG']",2014,10612.0
"['Simulation', 'Sports', 'Strategy']",2014,7190.0
"['Indie', 'RPG']",2014,15530.0
['Indie'],2014,14538.0
"['Action', 'Casual', 'Indie']",2014,12396.0
['Simulation'],2014,12.0
"['Action', 'Adventure', 'Casual', 'Indie']",2014,35483.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",2014,37206.0
"['Action', 'Indie']",2014,14732.0
"['Action', 'Indie', 'Racing', 'Simulation', 'Early Access']",2014,26941.0
"['Adventure', 'Indie', 'RPG']",2014,6659.0
"['Casual', 'Indie']",2014,7241.0
"['Adventure', 'Indie']",2009,187.0
"['Action', 'Indie']",2014,12006.0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2014,4857.0
['Strategy'],2014,708.0
"['Action', 'Indie', 'Simulation', 'Early Access']",2014,1.0
"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",2014,2959.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2014,4114.0
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014,133229.0
"['Indie', 'Strategy']",2014,8417.0
"['Action', 'Adventure', 'Indie']",2014,7045.0
"['Indie', 'Simulation']",2014,40.0
['Indie'],2014,298056.0
"['Action', 'Adventure', 'Indie', 'RPG']",2014,2322.0
"['Action', 'Adventure']",2014,1007722.0
"['Action', 'RPG', 'Strategy']",2014,949243.0
"['Adventure', 'Indie']",2014,0.0
"['Casual', 'Free to Play', 'Indie']",2014,35107.0
"['Action', 'Adventure', 'Indie', 'Racing']",2014,188488.0
"['Action', 'Adventure']",2014,560102.0
['Indie'],2014,3531.0
"['Action', 'Indie']",2014,24732.0
['Simulation'],1992,11.0
['Simulation'],2009,166.0
['Simulation'],2014,52.0
"['Adventure', 'RPG', 'Strategy']",2014,47969.0
"['Adventure', 'Casual']",2010,5670.0
['Indie'],2011,26.0
['Indie'],2014,38.0
"['Action', 'Indie']",2014,775.0
"['Indie', 'RPG']",2013,40603.0
"['Adventure', 'Indie']",2014,12569.0
"['Action', 'RPG']",2014,273139.0
['Simulation'],2000,3992.0
['Simulation'],1991,144.0
"['Adventure', 'Indie', 'RPG']",2014,11337.0
"['Action', 'Adventure', 'Indie', 'RPG']",2014,3098.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2014,1812.0
"['Simulation', 'Strategy']",2014,6134.0
"['Action', 'Indie', 'RPG']",2014,13252.0
['Simulation'],1994,33.0
"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2014,25642.0
['Action'],2014,727347.0
"['Action', 'Indie']",2014,934156.0
"['Adventure', 'Casual']",2012,15159.0
['Casual'],2014,19.0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2014,9718.0
"['Action', 'Free to Play', 'Indie', 'RPG', 'Early Access']",2017,13618.0
"['Adventure', 'RPG']",2014,5497.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,740548.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2014,3832.0
"['Adventure', 'Indie']",2014,452.0
"['Action', 'Indie']",2014,5591.0
"['Action', 'Free to Play', 'Indie']",2014,509218.0
"['Action', 'Indie']",2014,6679.0
['Strategy'],2014,2994359.0
"['Adventure', 'Indie']",2014,98582.0
['Casual'],2001,675.0
"['Adventure', 'Casual']",1993,10627.0
['Strategy'],1996,1.0
['Strategy'],1998,138.0
"['Action', 'Racing']",1999,32.0
['Action'],1999,937.0
"['Action', 'Adventure', 'Strategy']",1997,839.0
"['Action', 'Indie', 'RPG']",2014,131256.0
"['Action', 'Casual']",2014,0.0
"['Action', 'Adventure', 'Indie']",2014,7.0
"['Free to Play', 'Indie', 'RPG']",2014,6712.0
"['Action', 'Indie', 'Strategy']",2014,5611.0
"['Adventure', 'Indie', 'RPG', 'Simulation']",2014,344.0
"['Casual', 'Indie']",2014,2876.0
"['Indie', 'Simulation']",2014,5191.0
['Adventure'],2014,65.0
['Adventure'],1994,10.0
"['Adventure', 'RPG']",1992,2164.0
['Adventure'],1993,115.0
"['Action', 'Indie', 'RPG']",2013,133590.0
"['Adventure', 'Casual', 'Indie']",2014,27106.0
"['Action', 'Indie', 'Simulation', 'Strategy']",2014,304024.0
"['Casual', 'Indie']",2014,430.0
"['Indie', 'RPG', 'Strategy']",2014,9377.0
"['Action', 'Simulation']",2014,10212.0
"['Indie', 'RPG']",2014,505.0
"['Indie', 'RPG']",2014,25835.0
"['Action', 'Indie']",2014,45494.0
"['Indie', 'Simulation', 'Strategy']",2014,37810.0
"['Indie', 'Massively Multiplayer', 'RPG']",2014,21143.0
['Adventure'],1992,71.0
"['Indie', 'Strategy']",2014,20080.0
['Simulation'],2014,2323.0
['Adventure'],2014,2382.0
"['Casual', 'Indie', 'Early Access']",2014,15285.0
"['Adventure', 'Indie', 'RPG']",2014,324689.0
"['Casual', 'Indie']",2012,5665.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2014,71306.0
"['Free to Play', 'RPG', 'Strategy']",2014,128112.0
"['Action', 'RPG']",2014,10128321.0
"['Adventure', 'Indie']",2014,1146.0
"['Action', 'Adventure', 'Racing']",2014,824308.0
"['Action', 'Adventure', 'Casual', 'Indie']",2014,15185.0
"['Action', 'Indie']",2014,1471.0
"['Indie', 'Strategy', 'Early Access']",2014,711.0
"['Casual', 'Indie']",2014,661.0
['Adventure'],2014,214332.0
"['Action', 'Adventure']",2012,13764.0
"['Action', 'Adventure']",2013,4543.0
"['Action', 'Adventure', 'Racing']",2011,1784.0
['Action'],2014,975281.0
"['Action', 'Adventure']",2012,37.0
"['Action', 'Adventure']",2011,1550.0
"['Action', 'Adventure']",2007,3369.0
['RPG'],2014,855939.0
"['Adventure', 'Indie']",2014,0.0
"['Adventure', 'Indie']",2014,6996.0
"['Adventure', 'Indie']",2014,3048.0
"['Adventure', 'Simulation']",1990,1043.0
"['Adventure', 'Simulation']",1987,235.0
"['Adventure', 'Simulation']",1994,1360.0
"['Action', 'Adventure', 'Indie']",2014,10409.0
['Action'],2014,333612.0
['Casual'],2012,227.0
"['Massively Multiplayer', 'RPG', 'Strategy']",2014,84.0
"['Indie', 'RPG']",2014,5562.0
"['Action', 'Racing']",2010,24667.0
"['Action', 'Adventure']",2010,523.0
"['Action', 'Adventure']",2010,7591.0
"['Action', 'Adventure']",2010,3650.0
['Adventure'],2009,58.0
"['Action', 'Adventure']",2011,31670.0
"['Action', 'Adventure']",2011,5781.0
['Casual'],2010,146.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing']",2014,5809.0
"['Action', 'Casual', 'Indie', 'Early Access']",2014,18163.0
['Utilities'],2014,70.0
"['Casual', 'Indie', 'Strategy']",2014,9726.0
